"","Reporter","Partner","Trade_Value__US__","Netweight__kg_","Reporter_ISO","Partner_ISO","Commodity","Year"
"743","Bulgaria:BGR","Spain:ESP",495053,85994,"BGR","ESP","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"744","Bulgaria:BGR","United Kingdom:GBR",8656,1102,"BGR","GBR","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"745","Bulgaria:BGR","Croatia:HRV",3521,1008,"BGR","HRV","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Decaffeinated",2015
"746","Bulgaria:BGR","Cyprus:CYP",545,24,"BGR","CYP","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Decaffeinated",2015
"747","Bulgaria:BGR","Greece:GRC",6229,487,"BGR","GRC","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Decaffeinated",2015
"748","Bulgaria:BGR","Lebanon:LBN",255,10,"BGR","LBN","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Decaffeinated",2015
"749","Bulgaria:BGR","Netherlands:NLD",112,10,"BGR","NLD","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Decaffeinated",2015
"750","Bulgaria:BGR","Norway:NOR",249,10,"BGR","NOR","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Decaffeinated",2015
"751","Bulgaria:BGR","Portugal:PRT",3410,127,"BGR","PRT","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Decaffeinated",2015
"752","Bulgaria:BGR","Romania:ROU",20864,6457,"BGR","ROU","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Decaffeinated",2015
"753","Bulgaria:BGR","Slovakia:SVK",10727,430,"BGR","SVK","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Decaffeinated",2015
"754","Bulgaria:BGR","United Arab Emirates:ARE",18628,722,"BGR","ARE","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Decaffeinated",2015
"755","Bulgaria:BGR","Comoros:COM",193,7,"BGR","COM","Coffee, not roasted, not decaffeinated",2010
"756","Bulgaria:BGR","Cyprus:CYP",124835,11715,"BGR","CYP","Coffee, not roasted, not decaffeinated",2010
"757","Bulgaria:BGR","Czechia:CZE",437304,135507,"BGR","CZE","Coffee, not roasted, not decaffeinated",2010
"758","Bulgaria:BGR","Georgia:GEO",7641,202,"BGR","GEO","Coffee, not roasted, not decaffeinated",2010
"759","Bulgaria:BGR","Greece:GRC",75945,13034,"BGR","GRC","Coffee, not roasted, not decaffeinated",2010
"760","Bulgaria:BGR","Italy:ITA",67078,4751,"BGR","ITA","Coffee, not roasted, not decaffeinated",2010
"761","Bulgaria:BGR","Netherlands:NLD",2081,361,"BGR","NLD","Coffee, not roasted, not decaffeinated",2010
"762","Bulgaria:BGR","Romania:ROU",1060844,171108,"BGR","ROU","Coffee, not roasted, not decaffeinated",2010
"763","Bulgaria:BGR","Serbia:SRB",3956,503,"BGR","SRB","Coffee, not roasted, not decaffeinated",2010
"764","Bulgaria:BGR","Spain:ESP",23872,2748,"BGR","ESP","Coffee, not roasted, not decaffeinated",2010
"765","Bulgaria:BGR","United Kingdom:GBR",3866,740,"BGR","GBR","Coffee, not roasted, not decaffeinated",2010
"766","Bulgaria:BGR","Greece:GRC",393,29,"BGR","GRC","Coffee, not roasted, decaffeinated",2010
"767","Bulgaria:BGR","Romania:ROU",6759,500,"BGR","ROU","Coffee, not roasted, decaffeinated",2010
"768","Bulgaria:BGR","Bosnia Herzegovina:BIH",1841,1680,"BGR","BIH","Coffee, not roasted, not decaffeinated",2005
"769","Bulgaria:BGR","Denmark:DNK",423,88,"BGR","DNK","Coffee, not roasted, not decaffeinated",2005
"770","Bulgaria:BGR","Rep. of Moldova:MDA",349,78,"BGR","MDA","Coffee, not roasted, not decaffeinated",2005
"771","Bulgaria:BGR","Romania:ROU",17528,19745,"BGR","ROU","Coffee, not roasted, not decaffeinated",2005
"772","Bulgaria:BGR","Russian Federation:RUS",5710,260,"BGR","RUS","Coffee, not roasted, not decaffeinated",2005
"773","Bulgaria:BGR","United Kingdom:GBR",394,160,"BGR","GBR","Coffee, not roasted, not decaffeinated",2005
"774","Bulgaria:BGR","Free Zones:",1663,341,"BGR","","Coffee, not roasted, not decaffeinated",2005
"775","Burkina Faso:BFA","Senegal:SEN",55564,462600,"BFA","SEN","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"776","Burkina Faso:BFA","Senegal:SEN",36302,109250,"BFA","SEN","Coffee, not roasted, not decaffeinated",2010
"777","Burundi:BDI","Australia:AUS",131753,20220,"BDI","AUS","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"778","Burundi:BDI","Belgium:BEL",3806863,1398563,"BDI","BEL","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"779","Burundi:BDI","Canada:CAN",252623,76740,"BDI","CAN","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"780","Burundi:BDI","China:CHN",19259,1260,"BDI","CHN","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"781","Burundi:BDI","France:FRA",322236,76924,"BDI","FRA","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"782","Burundi:BDI","Germany:DEU",1153291,385230,"BDI","DEU","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"783","Burundi:BDI","Japan:JPN",330608,40095,"BDI","JPN","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"784","Burundi:BDI","Kenya:KEN",494261,172800,"BDI","KEN","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"785","Burundi:BDI","Rep. of Korea:KOR",218603,28307,"BDI","KOR","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"786","Burundi:BDI","Mauritius:MUS",395175,96600,"BDI","MUS","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"787","Burundi:BDI","Other Asia, nes:",54721,9345,"BDI","","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"788","Burundi:BDI","Oman:OMN",79450,38400,"BDI","OMN","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"789","Burundi:BDI","Netherlands:NLD",107140,19200,"BDI","NLD","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"790","Burundi:BDI","Norway:NOR",138923,39258,"BDI","NOR","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"791","Burundi:BDI","Rwanda:RWA",2349,840,"BDI","RWA","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"792","Burundi:BDI","Singapore:SGP",5299745,1717740,"BDI","SGP","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"793","Burundi:BDI","Switzerland:CHE",22263645,7286009,"BDI","CHE","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"794","Burundi:BDI","Togo:TGO",1046,300,"BDI","TGO","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"795","Burundi:BDI","Uganda:UGA",1346843,1099246,"BDI","UGA","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"796","Burundi:BDI","United Kingdom:GBR",570501,125518,"BDI","GBR","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"797","Burundi:BDI","United Rep. of Tanzania:TZA",1360,7230,"BDI","TZA","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"798","Burundi:BDI","USA:USA",1231823,258600,"BDI","USA","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"799","Burundi:BDI","United Rep. of Tanzania:TZA",501,2525,"BDI","TZA","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Decaffeinated",2015
"800","Burundi:BDI","Belgium:BEL",11316950,3428040,"BDI","BEL","Coffee, not roasted, not decaffeinated",2010
"801","Burundi:BDI","France:FRA",501181,182400,"BDI","FRA","Coffee, not roasted, not decaffeinated",2010
"802","Burundi:BDI","Germany:DEU",2308822,751800,"BDI","DEU","Coffee, not roasted, not decaffeinated",2010
"803","Burundi:BDI","Netherlands:NLD",488362,170280,"BDI","NLD","Coffee, not roasted, not decaffeinated",2010
"804","Burundi:BDI","Norway:NOR",5870,1214,"BDI","NOR","Coffee, not roasted, not decaffeinated",2010
"805","Burundi:BDI","Russian Federation:RUS",143346,38400,"BDI","RUS","Coffee, not roasted, not decaffeinated",2010
"806","Burundi:BDI","Saudi Arabia:SAU",206870,168120,"BDI","SAU","Coffee, not roasted, not decaffeinated",2010
"807","Burundi:BDI","Singapore:SGP",7242189,1846260,"BDI","SGP","Coffee, not roasted, not decaffeinated",2010
"808","Burundi:BDI","South Africa:ZAF",64372,19200,"BDI","ZAF","Coffee, not roasted, not decaffeinated",2010
"809","Burundi:BDI","Swaziland:SWZ",1316594,478800,"BDI","SWZ","Coffee, not roasted, not decaffeinated",2010
"810","Burundi:BDI","Switzerland:CHE",30372445,8856840,"BDI","CHE","Coffee, not roasted, not decaffeinated",2010
"811","Burundi:BDI","Uganda:UGA",326288,252777,"BDI","UGA","Coffee, not roasted, not decaffeinated",2010
"812","Burundi:BDI","United Kingdom:GBR",15738613,4013840,"BDI","GBR","Coffee, not roasted, not decaffeinated",2010
"813","Burundi:BDI","Belgium:BEL",4082487,1963420,"BDI","BEL","Coffee, not roasted, not decaffeinated",2005
"814","Burundi:BDI","Canada:CAN",78269,36000,"BDI","CAN","Coffee, not roasted, not decaffeinated",2005
"815","Burundi:BDI","China:CHN",44560,18000,"BDI","CHN","Coffee, not roasted, not decaffeinated",2005
"816","Burundi:BDI","Dem. Rep. of the Congo:COD",152552,72000,"BDI","COD","Coffee, not roasted, not decaffeinated",2005
"817","Burundi:BDI","France:FRA",2242321,1008300,"BDI","FRA","Coffee, not roasted, not decaffeinated",2005
"818","Burundi:BDI","Germany:DEU",1675261,1015020,"BDI","DEU","Coffee, not roasted, not decaffeinated",2005
"819","Burundi:BDI","China, Hong Kong SAR:HKG",223065,108000,"BDI","HKG","Coffee, not roasted, not decaffeinated",2005
"820","Burundi:BDI","Japan:JPN",216626,109260,"BDI","JPN","Coffee, not roasted, not decaffeinated",2005
"821","Burundi:BDI","Kenya:KEN",237440,185912,"BDI","KEN","Coffee, not roasted, not decaffeinated",2005
"822","Burundi:BDI","Oman:OMN",47200,48000,"BDI","OMN","Coffee, not roasted, not decaffeinated",2005
"823","Burundi:BDI","Netherlands:NLD",2147061,1390951,"BDI","NLD","Coffee, not roasted, not decaffeinated",2005
"824","Burundi:BDI","Russian Federation:RUS",718112,304860,"BDI","RUS","Coffee, not roasted, not decaffeinated",2005
"825","Burundi:BDI","Saint Helena:SHN",28491,18000,"BDI","SHN","Coffee, not roasted, not decaffeinated",2005
"826","Burundi:BDI","Saudi Arabia:SAU",68136,36000,"BDI","SAU","Coffee, not roasted, not decaffeinated",2005
"827","Burundi:BDI","Senegal:SEN",16342,14940,"BDI","SEN","Coffee, not roasted, not decaffeinated",2005
"828","Burundi:BDI","Singapore:SGP",911176,580800,"BDI","SGP","Coffee, not roasted, not decaffeinated",2005
"829","Burundi:BDI","Slovenia:SVN",225036,153660,"BDI","SVN","Coffee, not roasted, not decaffeinated",2005
"830","Burundi:BDI","Swaziland:SWZ",845114,397500,"BDI","SWZ","Coffee, not roasted, not decaffeinated",2005
"831","Burundi:BDI","Switzerland:CHE",22466039,9946790,"BDI","CHE","Coffee, not roasted, not decaffeinated",2005
"832","Burundi:BDI","Uganda:UGA",587166,978140,"BDI","UGA","Coffee, not roasted, not decaffeinated",2005
"833","Burundi:BDI","United Kingdom:GBR",9105296,4458994,"BDI","GBR","Coffee, not roasted, not decaffeinated",2005
"834","Burundi:BDI","United Rep. of Tanzania:TZA",96454,57000,"BDI","TZA","Coffee, not roasted, not decaffeinated",2005
"835","Burundi:BDI","USA:USA",92934,36600,"BDI","USA","Coffee, not roasted, not decaffeinated",2005
"836","Burundi:BDI","Areas, nes:",53702,35414,"BDI","","Coffee, not roasted, not decaffeinated",2005
"837","Burundi:BDI","Belgium:BEL",147688,72000,"BDI","BEL","Coffee, not roasted, decaffeinated",2005
"838","Burundi:BDI","Mali:MLI",18,5,"BDI","MLI","Coffee, not roasted, decaffeinated",2005
"839","Cabo Verde:CPV","Netherlands:NLD",55622,6240,"CPV","NLD","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"840","Cabo Verde:CPV","USA:USA",62040,6960,"CPV","USA","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Not decaffeinated",2015
"841","Cabo Verde:CPV","Portugal:PRT",86,2,"CPV","PRT","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Decaffeinated",2015
"842","Cabo Verde:CPV","Areas, nes:",1407,155,"CPV","","Coffee, tea, maté and spices // Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion. // - Coffee, not roasted : // -- Decaffeinated",2015
"843","Cabo Verde:CPV","Portugal:PRT",897,200,"CPV","PRT","Coffee, not roasted, not decaffeinated",2005
"844","Cabo Verde:CPV","Netherlands:NLD",88,23,"CPV","NLD","Coffee, not roasted, decaffeinated",2005
